Donation_ID,Donor_ID,Food_Category,Quantity_KG,Donation_Date,Pickup_Location,Pickup_Time,Expiry_Hours,Status,Estimated_Meals,Status_Clean,NGO_ID,Delivery_Status,Claim_Date,Claim_Count,Total_Claimed_KG,Delivered_Claim_Count,Delivered_Quantity_KG,Average_Pickup_Delay_Min,Donor_Name,Donor_Type,City,NGO_Name,City_NGO,Service_Area,Beneficiaries_Served_Monthly,Volunteer_Count,Active,Month,Year
DON600303,DNR504412,Fruits & Vegetables,43.7,2026-03-25,Jaipur,Night,29.0,Picked Up,96,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4413,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON605019,DNR509497,Snacks,21.75,2026-03-25,Bengaluru,Evening,14.7,Picked Up,48,picked up,NGO702770,Delivered,2026-01-16,1.0,20.76,1.0,20.76,5.0,Donor 9498,Household,Remote,Community NGO 2771,Kolkata,North,197.0,76.0,No,2026-03,2026
DON607619,DNR501144,Dairy,13.21,2026-03-25,Chennai,Afternoon,6.1,Claimed,29,claimed,NGO701681,Delivered,2026-07-15,1.0,57.04,1.0,57.04,107.0,Donor 1145,Grocery Store,Pune,Community NGO 1682,Pune,North,468.0,10.0,Yes,2026-03,2026
DON604487,DNR509636,Packaged Food,3.64,2026-03-25,Ahmedabad,Morning,28.8,Picked Up,8,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9637,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON614626,DNR504567,Cooked Meals,29.23,2026-03-25,Ahmedabad,Afternoon,9.9,Claimed,64,claimed,NGO700962,Delivered,2026-04-19,2.0,25.229999999999997,1.0,10.78,75.0,Donor 4568,Restaurant,Delhi NCR,Community NGO 963,Jaipur,East,2908.0,61.0,Yes,2026-03,2026
DON612507,DNR507301,Dairy,23.81,2026-03-25,Delhi NCR,Evening,27.4,Delivered,52,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7302,Household,Jaipur,,,,,,,2026-03,2026
DON604490,DNR511981,Cooked Meals,28.86,2026-03-25,Remote,Evening,28.8,Picked Up,63,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11982,Bakery,Chennai,,,,,,,2026-03,2026
DON607045,DNR509775,Rice & Grains,14.37,2026-03-25,Chennai,Morning,21.4,Wasted,32,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9776,Household,Ahmedabad,,,,,,,2026-03,2026
DON610355,DNR503706,Cooked Meals,24.13,2026-03-25,Delhi NCR,Night,17.6,Claimed,53,claimed,NGO706321,Picked Up,2026-05-28,1.0,3.78,0.0,0.0,6.0,Donor 3707,Restaurant,Kolkata,Community NGO 6322,Delhi NCR,North,1397.0,77.0,Yes,2026-03,2026
DON615295,DNR511844,Rice & Grains,26.69,2026-03-25,Delhi NCR,Evening,36.0,Available,59,available,NGO705017,Requested,2026-05-20,1.0,10.35,0.0,0.0,73.0,Donor 11845,Household,Hyderabad,Community NGO 5018,Bengaluru,West,2110.0,26.0,Yes,2026-03,2026
DON614833,DNR511185,Rice & Grains,9.54,2026-03-25,Mumbai,Evening,28.0,Delivered,21,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11186,Cafeteria,Delhi NCR,,,,,,,2026-03,2026
DON608154,DNR505485,Rice & Grains,43.61,2026-03-25,Bengaluru,Night,27.6,Claimed,96,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5486,Grocery Store,Remote,,,,,,,2026-03,2026
DON609510,DNR510844,Dairy,15.41,2026-03-25,Hyderabad,Night,24.2,Delivered,34,delivered,NGO703683,Picked Up,2026-07-27,2.0,28.11,1.0,22.59,67.0,Donor 10845,Restaurant,Jaipur,Community NGO 3684,Chennai,Citywide,2875.0,59.0,Yes,2026-03,2026
DON613836,DNR501132,Snacks,6.69,2026-03-25,Mumbai,Afternoon,9.7,Claimed,15,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1133,Restaurant,Hyderabad,,,,,,,2026-03,2026
DON603230,DNR502213,Dairy,18.88,2026-03-25,Chennai,Afternoon,2.0,Delivered,42,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2214,Cafeteria,Remote,,,,,,,2026-03,2026
DON606699,DNR505606,Bakery,11.91,2026-03-25,Bengaluru,Evening,12.1,Claimed,26,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5607,Hotel,Chennai,,,,,,,2026-03,2026
DON613873,DNR504838,Fruits & Vegetables,12.05,2026-03-25,Pune,Evening,15.8,Available,27,available,NGO704460,Delivered,2026-07-23,1.0,21.96,1.0,21.96,52.0,Donor 4839,Cafeteria,Kolkata,Community NGO 4461,Chennai,Citywide,1591.0,54.0,Yes,2026-03,2026
DON608780,DNR501619,Bakery,15.51,2026-03-25,Pune,Evening,17.9,Available,34,available,NGO707682,Picked Up,2026-06-08,1.0,28.81,0.0,0.0,24.0,Donor 1620,Cafeteria,Kolkata,Community NGO 7683,Ahmedabad,West,142.0,26.0,Yes,2026-03,2026
DON608775,DNR501948,Cooked Meals,41.69,2026-03-25,Jaipur,Night,16.2,Claimed,92,claimed,NGO709605,Delivered,2026-04-02,1.0,16.33,1.0,16.33,5.0,Donor 1949,Bakery,Remote,Community NGO 9606,Mumbai,South,1534.0,70.0,Yes,2026-03,2026
DON600979,DNR504764,Cooked Meals,64.61,2026-03-25,Kolkata,Evening,2.0,Picked Up,142,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4765,Household,Delhi NCR,,,,,,,2026-03,2026
DON609615,DNR511365,Catering Surplus,35.05,2026-03-25,Ahmedabad,Afternoon,18.7,Wasted,77,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11366,Event,Bengaluru,,,,,,,2026-03,2026
DON600628,DNR505817,Beverages,20.22,2026-03-25,Mumbai,Evening,10.8,Wasted,44,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5818,Grocery Store,Bengaluru,,,,,,,2026-03,2026
DON619892,DNR504260,Cooked Meals,25.49,2026-03-25,Kolkata,Afternoon,12.4,Delivered,56,delivered,NGO701722,Picked Up,2026-04-24,1.0,18.13,0.0,0.0,64.0,Donor 4261,Household,Ahmedabad,Community NGO 1723,Hyderabad,Central,464.0,35.0,Yes,2026-03,2026
DON609355,DNR508501,Beverages,12.71,2026-03-25,Remote,Night,5.0,Picked Up,28,picked up,NGO704679,Delivered,2026-02-12,1.0,14.07,1.0,14.07,30.0,Donor 8502,Grocery Store,Chennai,Community NGO 4680,Jaipur,East,2562.0,36.0,Yes,2026-03,2026
DON612727,DNR510779,Beverages,21.0,2026-03-25,Mumbai,Morning,19.8,Claimed,46,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10780,Restaurant,Remote,,,,,,,2026-03,2026
DON618425,DNR506230,Cooked Meals,6.16,2026-03-25,Mumbai,Afternoon,6.8,Claimed,14,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6231,Restaurant,Mumbai,,,,,,,2026-03,2026
DON613737,DNR510260,Fruits & Vegetables,12.79,2026-03-25,Kolkata,Morning,38.8,Delivered,28,delivered,NGO700545,Delivered,2026-07-02,3.0,82.04,1.0,11.77,30.0,Donor 10261,Event,Mumbai,Community NGO 546,Mumbai,East,1079.0,14.0,Yes,2026-03,2026
DON609740,DNR501351,Dairy,8.81,2026-03-25,Mumbai,Evening,34.9,Delivered,19,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1352,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON610233,DNR500332,Packaged Food,20.68,2026-03-25,Pune,Night,30.5,Delivered,45,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 333,Bakery,Remote,,,,,,,2026-03,2026
DON610077,DNR510801,Cooked Meals,12.56,2026-03-25,Remote,Afternoon,18.9,Available,28,available,NGO708258,Delivered,2026-02-20,1.0,17.41,1.0,17.41,39.0,Donor 10802,Household,Chennai,Community NGO 8259,Kolkata,Citywide,1681.0,71.0,Yes,2026-03,2026
DON614490,DNR509445,Dairy,42.9,2026-03-25,Bengaluru,Evening,10.0,Delivered,94,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9446,Hotel,Jaipur,,,,,,,2026-03,2026
DON607999,DNR506890,Cooked Meals,32.41,2026-03-25,Chennai,Evening,6.8,Delivered,71,delivered,NGO705699,Assigned,2026-05-08,3.0,73.02,2.0,48.69,42.333333333333336,Donor 6891,Restaurant,Mumbai,Community NGO 5700,Chennai,Citywide,703.0,78.0,Yes,2026-03,2026
DON612800,DNR503233,Cooked Meals,13.73,2026-03-25,Delhi NCR,Evening,22.3,Delivered,30,delivered,NGO705014,Picked Up,2026-04-08,1.0,30.81,0.0,0.0,56.0,Donor 3234,Household,Bengaluru,Community NGO 5015,Jaipur,West,2314.0,51.0,Yes,2026-03,2026
DON607490,DNR511649,Packaged Food,24.46,2026-03-25,Chennai,Afternoon,6.8,Available,54,available,NGO700762,Picked Up,2026-02-26,1.0,8.53,0.0,0.0,32.0,Donor 11650,Restaurant,Hyderabad,Community NGO 763,Hyderabad,South,2689.0,28.0,Yes,2026-03,2026
DON606515,DNR500488,Dairy,26.86,2026-03-25,Bengaluru,Morning,28.7,Claimed,59,claimed,NGO709485,Delivered,2026-01-30,2.0,29.299999999999997,2.0,29.299999999999997,51.5,Donor 489,Household,Mumbai,Community NGO 9486,Delhi NCR,South,900.0,31.0,Yes,2026-03,2026
DON610059,DNR503562,Rice & Grains,73.43,2026-03-25,Delhi NCR,Morning,15.5,Claimed,162,claimed,NGO701107,Delivered,2026-02-24,1.0,45.14,1.0,45.14,5.0,Donor 3563,Hotel,Chennai,Community NGO 1108,Pune,South,2132.0,52.0,Yes,2026-03,2026
DON615225,DNR510062,Cooked Meals,39.96,2026-03-25,Chennai,Evening,18.4,Delivered,88,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10063,Restaurant,Chennai,,,,,,,2026-03,2026
DON602195,DNR508344,Beverages,44.91,2026-03-25,Delhi NCR,Afternoon,21.9,Claimed,99,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8345,Household,Kolkata,,,,,,,2026-03,2026
DON610168,DNR511679,Fruits & Vegetables,30.43,2026-03-25,Chennai,Night,2.0,Picked Up,67,picked up,NGO704115,Assigned,2026-07-14,1.0,32.92,0.0,0.0,25.0,Donor 11680,Restaurant,Pune,Community NGO 4116,Remote,North,270.0,39.0,No,2026-03,2026
DON612217,DNR507540,Packaged Food,13.32,2026-03-25,Jaipur,Evening,3.4,Available,29,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7541,Household,Kolkata,,,,,,,2026-03,2026
DON605319,DNR511370,Bakery,24.94,2026-03-25,Kolkata,Morning,28.7,Delivered,55,delivered,NGO702208,Delivered,2026-08-01,1.0,13.75,1.0,13.75,40.0,Donor 11371,Restaurant,Kolkata,Community NGO 2209,Jaipur,West,1338.0,60.0,No,2026-03,2026
DON614320,DNR501482,Cooked Meals,29.53,2026-03-25,Mumbai,Afternoon,4.5,Wasted,65,wasted,NGO707391,Picked Up,2026-04-27,1.0,13.87,0.0,0.0,57.0,Donor 1483,Grocery Store,Hyderabad,Community NGO 7392,Jaipur,Central,2575.0,17.0,No,2026-03,2026
DON606588,DNR505015,Fruits & Vegetables,15.7,2026-03-25,Hyderabad,Evening,20.5,Delivered,35,delivered,NGO700810,Delivered,2026-05-01,1.0,18.94,1.0,18.94,68.0,Donor 5016,Event,Kolkata,Community NGO 811,Pune,North,2532.0,4.0,Yes,2026-03,2026
DON617410,DNR507569,Fruits & Vegetables,48.89,2026-03-25,Delhi NCR,Afternoon,24.1,Wasted,108,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7570,Event,Bengaluru,,,,,,,2026-03,2026
DON607489,DNR501610,Cooked Meals,11.77,2026-03-25,Delhi NCR,Morning,34.6,Delivered,26,delivered,NGO709562,Delivered,2026-01-09,1.0,28.82,1.0,28.82,39.0,Donor 1611,Grocery Store,Ahmedabad,Community NGO 9563,Ahmedabad,Central,2943.0,24.0,Yes,2026-03,2026
DON602234,DNR503489,Rice & Grains,31.32,2026-03-25,Pune,Evening,14.9,Delivered,69,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3490,Bakery,Chennai,,,,,,,2026-03,2026
DON609047,DNR502273,Cooked Meals,10.2,2026-03-25,Delhi NCR,Night,25.6,Delivered,22,delivered,NGO701046,Requested,2026-07-13,1.0,5.83,0.0,0.0,38.0,Donor 2274,Restaurant,Remote,Community NGO 1047,Hyderabad,Citywide,1695.0,64.0,Yes,2026-03,2026
DON601686,DNR509624,Catering Surplus,12.11,2026-03-25,Pune,Evening,23.3,Claimed,27,claimed,NGO704745,Delivered,2026-02-03,1.0,40.9,1.0,40.9,52.0,Donor 9625,Restaurant,Bengaluru,Community NGO 4746,Delhi NCR,Central,1161.0,68.0,Yes,2026-03,2026
DON605061,DNR510038,Rice & Grains,13.25,2026-03-25,Bengaluru,Evening,15.2,Delivered,29,delivered,NGO703834,Delivered,2026-07-21,1.0,14.07,1.0,14.07,64.0,Donor 10039,Restaurant,Pune,Community NGO 3835,Kolkata,Central,65.0,76.0,Yes,2026-03,2026
DON616422,DNR511218,Beverages,45.29,2026-03-25,Pune,Morning,35.5,Expired,100,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11219,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON618272,DNR508597,Snacks,23.89,2026-03-25,Delhi NCR,Afternoon,15.8,Picked Up,53,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8598,Event,Mumbai,,,,,,,2026-03,2026
DON613314,DNR511588,Bakery,15.21,2026-03-25,Remote,Evening,18.0,Claimed,33,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11589,Grocery Store,Ahmedabad,,,,,,,2026-03,2026
DON607466,DNR500600,Bakery,32.68,2026-03-25,Hyderabad,Afternoon,24.1,Available,72,available,NGO701131,Picked Up,2026-07-10,1.0,6.7,0.0,0.0,27.0,Donor 601,Cafeteria,Jaipur,Community NGO 1132,Bengaluru,South,2221.0,60.0,Yes,2026-03,2026
DON611585,DNR509409,Packaged Food,15.68,2026-03-25,Ahmedabad,Evening,22.8,Delivered,34,delivered,NGO705456,Requested,2026-08-01,1.0,32.49,0.0,0.0,5.0,Donor 9410,Household,Chennai,Community NGO 5457,Chennai,Central,1342.0,11.0,Yes,2026-03,2026
DON603858,DNR508236,Cooked Meals,30.66,2026-03-25,Pune,Afternoon,27.5,Expired,67,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8237,Bakery,Remote,,,,,,,2026-03,2026
DON619314,DNR507034,Cooked Meals,38.19,2026-03-26,Chennai,Evening,5.8,Delivered,84,delivered,NGO700084,Cancelled,2026-01-30,1.0,25.35,0.0,0.0,38.0,Donor 7035,Cafeteria,Mumbai,Community NGO 85,Bengaluru,West,1752.0,71.0,Yes,2026-03,2026
DON613857,DNR509677,Packaged Food,26.45,2026-03-26,Ahmedabad,Afternoon,18.8,Delivered,58,delivered,NGO701868,Requested,2026-05-25,1.0,80.75,0.0,0.0,53.0,Donor 9678,Grocery Store,Pune,Community NGO 1869,Kolkata,Central,2202.0,5.0,Yes,2026-03,2026
DON612579,DNR505492,Other,35.24,2026-03-26,Bengaluru,Morning,18.4,Delivered,78,delivered,NGO700996,Requested,2026-04-25,1.0,8.55,0.0,0.0,5.0,Donor 5493,Household,Hyderabad,Community NGO 997,Jaipur,West,2888.0,31.0,Yes,2026-03,2026
DON602706,DNR504662,Snacks,74.99,2026-03-26,Mumbai,Night,10.8,Wasted,165,wasted,NGO700354,Delivered,2026-07-31,2.0,48.2,2.0,48.2,26.5,Donor 4663,Household,Jaipur,Community NGO 355,Pune,West,1304.0,10.0,Yes,2026-03,2026
DON617994,DNR507604,Snacks,26.69,2026-03-26,Remote,Afternoon,18.5,Claimed,59,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7605,Hotel,Pune,,,,,,,2026-03,2026
DON600277,DNR507693,Cooked Meals,20.92,2026-03-26,Bengaluru,Morning,17.8,Claimed,46,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7694,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON607908,DNR510234,Beverages,5.86,2026-03-26,Kolkata,Evening,11.3,Picked Up,13,picked up,NGO706025,Delivered,2026-05-09,1.0,14.95,1.0,14.95,48.0,Donor 10235,Grocery Store,Kolkata,Community NGO 6026,Chennai,West,236.0,65.0,Yes,2026-03,2026
DON608841,DNR508518,Cooked Meals,19.99,2026-03-26,Kolkata,Afternoon,25.5,Claimed,44,claimed,NGO706098,Delivered,2026-05-24,2.0,70.96,1.0,55.01,29.5,Donor 8519,Restaurant,Chennai,Community NGO 6099,Remote,North,424.0,9.0,Yes,2026-03,2026
DON613806,DNR500143,Packaged Food,29.77,2026-03-26,Kolkata,Afternoon,17.3,Delivered,65,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 144,Household,Pune,,,,,,,2026-03,2026
DON616033,DNR503928,Dairy,20.41,2026-03-26,Kolkata,Afternoon,11.2,Claimed,45,claimed,NGO701647,Requested,2026-04-06,1.0,9.73,0.0,0.0,51.0,Donor 3929,Bakery,Delhi NCR,Community NGO 1648,Pune,Citywide,999.0,40.0,Yes,2026-03,2026
DON605389,DNR509260,Bakery,18.23,2026-03-26,Ahmedabad,Afternoon,31.9,Claimed,40,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9261,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON601605,DNR505856,Packaged Food,7.09,2026-03-26,Remote,Afternoon,29.4,Delivered,16,delivered,NGO700072,Delivered,2026-04-07,1.0,31.03,1.0,31.03,35.0,Donor 5857,Cafeteria,Jaipur,Community NGO 73,Ahmedabad,Citywide,1881.0,9.0,Yes,2026-03,2026
DON614373,DNR507598,Cooked Meals,14.13,2026-03-26,Delhi NCR,Morning,21.5,Delivered,31,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7599,Restaurant,Remote,,,,,,,2026-03,2026
DON610777,DNR510401,Dairy,4.44,2026-03-26,Remote,Morning,26.3,Delivered,10,delivered,NGO706620,Picked Up,2026-06-27,1.0,31.26,0.0,0.0,5.0,Donor 10402,Grocery Store,Pune,Community NGO 6621,Chennai,Citywide,981.0,45.0,No,2026-03,2026
DON608385,DNR506178,Rice & Grains,21.29,2026-03-26,Remote,Morning,8.1,Delivered,47,delivered,NGO702515,Delivered,2026-07-04,2.0,47.980000000000004,2.0,47.980000000000004,38.0,Donor 6179,Cafeteria,Delhi NCR,Community NGO 2516,Bengaluru,South,2406.0,75.0,Yes,2026-03,2026
DON616859,DNR501349,Cooked Meals,17.51,2026-03-26,Kolkata,Night,2.0,Delivered,39,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1350,Hotel,Jaipur,,,,,,,2026-03,2026
DON607920,DNR502048,Rice & Grains,51.96,2026-03-26,Bengaluru,Afternoon,21.6,Delivered,114,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2049,Household,Delhi NCR,,,,,,,2026-03,2026
DON602191,DNR505298,Snacks,14.69,2026-03-26,Jaipur,Afternoon,14.2,Claimed,32,claimed,NGO702312,Requested,2026-08-01,1.0,13.52,0.0,0.0,6.0,Donor 5299,Restaurant,Hyderabad,Community NGO 2313,Mumbai,Citywide,2554.0,55.0,Yes,2026-03,2026
DON611867,DNR506749,Fruits & Vegetables,38.21,2026-03-26,Mumbai,Afternoon,2.0,Available,84,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6750,Bakery,Mumbai,,,,,,,2026-03,2026
DON609447,DNR505630,Bakery,21.8,2026-03-26,Jaipur,Night,36.0,Picked Up,48,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5631,Event,Bengaluru,,,,,,,2026-03,2026
DON612556,DNR500527,Fruits & Vegetables,31.29,2026-03-26,Chennai,Morning,26.7,Delivered,69,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 528,Hotel,Pune,,,,,,,2026-03,2026
DON603453,DNR505974,Packaged Food,19.1,2026-03-26,Mumbai,Evening,11.7,Claimed,42,claimed,NGO705444,Delivered,2026-07-06,2.0,58.24,1.0,36.53,21.5,Donor 5975,Household,Bengaluru,Community NGO 5445,Hyderabad,East,2950.0,11.0,Yes,2026-03,2026
DON607990,DNR507178,Fruits & Vegetables,29.0,2026-03-26,Mumbai,Afternoon,44.3,Available,64,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7179,Cafeteria,Chennai,,,,,,,2026-03,2026
DON607680,DNR507915,Dairy,19.26,2026-03-26,Jaipur,Afternoon,27.1,Delivered,42,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7916,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON606110,DNR502329,Packaged Food,46.84,2026-03-26,Ahmedabad,Evening,30.1,Delivered,103,delivered,NGO709135,Assigned,2026-07-17,2.0,66.34,1.0,33.92,67.0,Donor 2330,Hotel,Chennai,Community NGO 9136,Hyderabad,South,1970.0,73.0,Yes,2026-03,2026
DON606329,DNR509729,Fruits & Vegetables,26.34,2026-03-26,Kolkata,Morning,3.7,Available,58,available,NGO706927,Delivered,2026-02-15,1.0,19.28,1.0,19.28,21.0,Donor 9730,Household,Mumbai,Community NGO 6928,Chennai,West,1794.0,69.0,Yes,2026-03,2026
DON604768,DNR509287,Cooked Meals,24.81,2026-03-26,Kolkata,Evening,8.0,Delivered,55,delivered,NGO704790,Picked Up,2026-04-13,3.0,75.71,2.0,58.019999999999996,57.333333333333336,Donor 9288,Household,Mumbai,Community NGO 4791,Pune,West,125.0,73.0,Yes,2026-03,2026
DON612729,DNR508813,Bakery,15.62,2026-03-26,Mumbai,Morning,22.4,Delivered,34,delivered,NGO700021,Delivered,2026-07-11,3.0,45.61,1.0,2.96,44.0,Donor 8814,Restaurant,Chennai,Community NGO 22,Jaipur,North,1943.0,79.0,Yes,2026-03,2026
DON616781,DNR502248,Bakery,8.38,2026-03-26,Remote,Evening,36.5,Delivered,18,delivered,NGO704295,Delivered,2026-06-10,1.0,17.3,1.0,17.3,22.0,Donor 2249,Event,Mumbai,Community NGO 4296,Mumbai,South,2071.0,25.0,Yes,2026-03,2026
DON608419,DNR509242,Dairy,13.49,2026-03-26,Remote,Evening,17.4,Expired,30,expired,NGO705208,Cancelled,2026-03-31,1.0,24.69,0.0,0.0,5.0,Donor 9243,Restaurant,Chennai,Community NGO 5209,Remote,West,75.0,38.0,Yes,2026-03,2026
DON605773,DNR505681,Bakery,41.21,2026-03-26,Jaipur,Night,24.7,Wasted,91,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5682,Household,Pune,,,,,,,2026-03,2026
DON600130,DNR505018,Dairy,36.9,2026-03-26,Chennai,Afternoon,9.5,Delivered,81,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5019,Event,Delhi NCR,,,,,,,2026-03,2026
DON616339,DNR511226,Cooked Meals,17.77,2026-03-26,Delhi NCR,Morning,11.6,Picked Up,39,picked up,NGO709717,Delivered,2026-03-26,3.0,44.349999999999994,2.0,22.11,37.333333333333336,Donor 11227,Restaurant,Remote,Community NGO 9718,Kolkata,Central,1846.0,61.0,Yes,2026-03,2026
DON606400,DNR502964,Beverages,6.81,2026-03-26,Jaipur,Afternoon,23.3,Picked Up,15,picked up,NGO700248,Requested,2026-04-26,1.0,14.83,0.0,0.0,38.0,Donor 2965,Event,Jaipur,Community NGO 249,Bengaluru,North,2986.0,28.0,Yes,2026-03,2026
DON604958,DNR510920,Bakery,17.04,2026-03-26,Delhi NCR,Evening,2.0,Picked Up,37,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10921,Restaurant,Jaipur,,,,,,,2026-03,2026
DON605923,DNR507870,Packaged Food,18.87,2026-03-26,Ahmedabad,Afternoon,12.4,Delivered,42,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7871,Cafeteria,Ahmedabad,,,,,,,2026-03,2026
DON607628,DNR500020,Beverages,55.88,2026-03-26,Bengaluru,Night,8.8,Claimed,123,claimed,NGO709087,Delivered,2026-01-17,1.0,35.89,1.0,35.89,23.0,Donor 21,Hotel,Hyderabad,Community NGO 9088,Pune,West,1478.0,38.0,Yes,2026-03,2026
DON608568,DNR506254,Catering Surplus,6.56,2026-03-26,Remote,Evening,29.8,Picked Up,14,picked up,NGO704057,Delivered,2026-02-09,2.0,32.42,1.0,17.36,53.0,Donor 6255,Cafeteria,Pune,Community NGO 4058,Remote,South,2976.0,7.0,No,2026-03,2026
DON607246,DNR509184,Fruits & Vegetables,27.45,2026-03-26,Pune,Evening,7.2,Picked Up,60,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9185,Household,Ahmedabad,,,,,,,2026-03,2026
DON609241,DNR510302,Bakery,12.62,2026-03-26,Kolkata,Afternoon,10.6,Delivered,28,delivered,NGO700897,Assigned,2026-06-09,3.0,46.050000000000004,2.0,35.57,35.333333333333336,Donor 10303,Restaurant,Delhi NCR,Community NGO 898,Ahmedabad,North,573.0,28.0,No,2026-03,2026
DON619405,DNR503530,Fruits & Vegetables,15.07,2026-03-26,Kolkata,Afternoon,2.0,Claimed,33,claimed,NGO701462,Delivered,2026-03-03,1.0,6.41,1.0,6.41,59.0,Donor 3531,Grocery Store,Kolkata,Community NGO 1463,Jaipur,Citywide,80.0,71.0,Yes,2026-03,2026
DON606185,DNR500469,Snacks,20.0,2026-03-26,Pune,Morning,27.6,Expired,44,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 470,Household,Hyderabad,,,,,,,2026-03,2026
DON617809,DNR502213,Cooked Meals,25.97,2026-03-26,Delhi NCR,Night,2.0,Claimed,57,claimed,NGO708993,Delivered,2026-03-30,1.0,25.24,1.0,25.24,30.0,Donor 2214,Cafeteria,Remote,Community NGO 8994,Ahmedabad,Central,2535.0,9.0,Yes,2026-03,2026
DON616504,DNR504863,Rice & Grains,28.91,2026-03-26,Ahmedabad,Afternoon,36.1,Delivered,64,delivered,NGO702265,Assigned,2026-03-03,1.0,11.63,0.0,0.0,5.0,Donor 4864,Hotel,Hyderabad,Community NGO 2266,Chennai,East,2462.0,16.0,Yes,2026-03,2026
DON607813,DNR503640,Rice & Grains,32.16,2026-03-26,Pune,Morning,18.6,Delivered,71,delivered,NGO700837,Assigned,2026-04-17,2.0,24.909999999999997,1.0,22.58,42.0,Donor 3641,Event,Hyderabad,Community NGO 838,Bengaluru,Central,2455.0,30.0,Yes,2026-03,2026
DON611591,DNR510932,Bakery,55.96,2026-03-26,Ahmedabad,Morning,27.7,Delivered,123,delivered,NGO705683,Picked Up,2026-06-22,1.0,38.27,0.0,0.0,5.0,Donor 10933,Restaurant,Hyderabad,Community NGO 5684,Bengaluru,Central,585.0,60.0,Yes,2026-03,2026
DON611506,DNR502327,Rice & Grains,16.1,2026-03-26,Remote,Afternoon,2.0,Delivered,35,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2328,Event,Ahmedabad,,,,,,,2026-03,2026
DON602074,DNR507486,Cooked Meals,20.2,2026-03-26,Bengaluru,Afternoon,24.1,Picked Up,44,picked up,NGO708940,Delivered,2026-06-14,2.0,49.9,1.0,17.47,36.0,Donor 7487,Cafeteria,Hyderabad,Community NGO 8941,Jaipur,Central,1559.0,13.0,Yes,2026-03,2026
DON603716,DNR507633,Beverages,53.73,2026-03-26,Mumbai,Morning,15.7,Picked Up,118,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7634,Cafeteria,Pune,,,,,,,2026-03,2026
