Donor_ID,Donation_Count,Total_Quantity_KG,Average_Quantity_KG,Donor_Name,Donor_Type,City
DNR500957,2,43.76,21.88,Donor 958,Restaurant,Remote
DNR500958,2,55.4,27.7,Donor 959,Household,Kolkata
DNR506194,2,60.99,30.49,Donor 6195,Grocery Store,Ahmedabad
DNR508040,2,27.1,13.55,Donor 8041,Cafeteria,Kolkata
DNR508050,2,47.7,23.85,Donor 8051,Household,Jaipur
DNR508054,2,40.92,20.46,Donor 8055,Grocery Store,Ahmedabad
DNR508060,2,85.26,42.63,Donor 8061,Cafeteria,Kolkata
DNR506161,2,42.96,21.48,Donor 6162,Restaurant,Ahmedabad
DNR508025,2,72.2,36.1,Donor 8026,Cafeteria,Hyderabad
DNR508032,2,35.35,17.67,Donor 8033,Event,Kolkata
DNR508036,2,74.77,37.38,Donor 8037,Household,Delhi NCR
DNR508037,2,59.11,29.56,Donor 8038,Grocery Store,Bengaluru
DNR508038,2,24.71,12.36,Donor 8039,Household,Hyderabad
DNR500961,2,55.21,27.6,Donor 962,Hotel,Remote
DNR511367,2,63.26,31.63,Donor 11368,Restaurant,Remote
DNR511368,2,65.33,32.66,Donor 11369,Household,Kolkata
DNR511373,2,49.06,24.53,Donor 11374,Bakery,Bengaluru
DNR511378,2,9.57,4.78,Donor 11379,Restaurant,Chennai
DNR511382,2,72.07,36.03,Donor 11383,Household,Mumbai
DNR511386,2,44.61,22.3,Donor 11387,Grocery Store,Kolkata
DNR506206,2,18.64,9.32,Donor 6207,Restaurant,Ahmedabad
DNR506181,2,55.64,27.82,Donor 6182,Event,Pune
DNR506187,2,56.49,28.24,Donor 6188,Cafeteria,Kolkata
DNR506192,2,49.99,25.0,Donor 6193,Hotel,Jaipur
DNR506221,2,51.38,25.69,Donor 6222,Cafeteria,Bengaluru
DNR506223,2,76.93,38.47,Donor 6224,Event,Bengaluru
DNR506230,2,51.87,25.94,Donor 6231,Restaurant,Mumbai
DNR506231,2,76.84,38.42,Donor 6232,Grocery Store,Ahmedabad
DNR506233,2,59.96,29.98,Donor 6234,Restaurant,Hyderabad
DNR500936,2,30.8,15.4,Donor 937,Household,Remote
DNR500937,2,145.4,72.7,Donor 938,Household,Chennai
DNR500938,2,38.38,19.19,Donor 939,Hotel,Ahmedabad
DNR500943,2,84.65,42.32,Donor 944,Cafeteria,Delhi NCR
DNR500945,2,67.37,33.68,Donor 946,Grocery Store,Chennai
DNR500915,2,59.86,29.93,Donor 916,Household,Kolkata
DNR500917,2,63.43,31.72,Donor 918,Event,Remote
DNR500920,2,19.47,9.74,Donor 921,Restaurant,Pune
DNR500927,2,80.8,40.4,Donor 928,Event,Bengaluru
DNR506234,2,58.06,29.03,Donor 6235,Restaurant,Bengaluru
DNR508024,2,56.06,28.03,Donor 8025,Restaurant,Jaipur
DNR500929,2,119.98,59.99,Donor 930,Household,Hyderabad
DNR511389,2,14.65,7.32,Donor 11390,Event,Delhi NCR
DNR511390,2,50.43,25.22,Donor 11391,Household,Jaipur
DNR511392,2,75.96,37.98,Donor 11393,Restaurant,Remote
DNR511393,2,35.42,17.71,Donor 11394,Bakery,Hyderabad
DNR511394,2,71.51,35.76,Donor 11395,Restaurant,Delhi NCR
DNR511401,2,74.02,37.01,Donor 11402,Household,Mumbai
DNR511406,2,46.31,23.16,Donor 11407,Restaurant,Ahmedabad
DNR500900,2,59.58,29.79,Donor 901,Hotel,Chennai
DNR500903,2,58.41,29.2,Donor 904,Cafeteria,Delhi NCR
DNR500904,2,86.11,43.06,Donor 905,Restaurant,Mumbai
DNR500905,2,82.35,41.18,Donor 906,Bakery,Jaipur
DNR508003,2,60.08,30.04,Donor 8004,Hotel,Pune
DNR508010,2,46.46,23.23,Donor 8011,Restaurant,Jaipur
DNR508016,2,50.35,25.17,Donor 8017,Household,Jaipur
DNR508018,2,44.0,22.0,Donor 8019,Hotel,Ahmedabad
DNR500881,2,39.59,19.8,Donor 882,Restaurant,Hyderabad
DNR500887,2,35.04,17.52,Donor 888,Restaurant,Jaipur
DNR500889,2,58.65,29.33,Donor 890,Hotel,Mumbai
DNR500890,2,50.96,25.48,Donor 891,Restaurant,Mumbai
DNR500892,2,25.68,12.84,Donor 893,Grocery Store,Delhi NCR
DNR500893,2,42.98,21.49,Donor 894,Grocery Store,Pune
DNR500895,2,97.42,48.71,Donor 896,Cafeteria,Kolkata
DNR506282,2,64.72,32.36,Donor 6283,Hotel,Ahmedabad
DNR506246,2,37.22,18.61,Donor 6247,Restaurant,Bengaluru
DNR506251,2,29.56,14.78,Donor 6252,Bakery,Bengaluru
DNR506252,2,37.05,18.52,Donor 6253,Cafeteria,Remote
DNR506255,2,51.84,25.92,Donor 6256,Cafeteria,Remote
DNR506257,2,37.4,18.7,Donor 6258,Cafeteria,Remote
DNR506261,2,53.97,26.98,Donor 6262,Cafeteria,Jaipur
DNR506262,2,44.94,22.47,Donor 6263,Event,Mumbai
DNR506263,2,69.53,34.76,Donor 6264,Cafeteria,Remote
DNR506284,2,77.97,38.98,Donor 6285,Event,Pune
DNR506288,2,26.1,13.05,Donor 6289,Restaurant,Mumbai
DNR511409,2,71.74,35.87,Donor 11410,Hotel,Hyderabad
DNR511418,2,26.98,13.49,Donor 11419,Household,Remote
DNR511423,2,49.11,24.56,Donor 11424,Restaurant,Ahmedabad
DNR511424,2,20.49,10.24,Donor 11425,Grocery Store,Kolkata
DNR511428,2,39.93,19.96,Donor 11429,Grocery Store,Chennai
DNR500862,2,58.78,29.39,Donor 863,Hotel,Bengaluru
DNR500864,2,37.47,18.74,Donor 865,Cafeteria,Hyderabad
DNR500865,2,27.34,13.67,Donor 866,Cafeteria,Remote
DNR506298,2,35.59,17.8,Donor 6299,Household,Mumbai
DNR506270,2,107.1,53.55,Donor 6271,Grocery Store,Jaipur
DNR506274,2,90.21,45.1,Donor 6275,Event,Bengaluru
DNR500906,2,72.71,36.36,Donor 907,Grocery Store,Jaipur
DNR500909,2,61.22,30.61,Donor 910,Event,Jaipur
DNR500911,2,44.78,22.39,Donor 912,Restaurant,Pune
DNR506337,2,23.79,11.9,Donor 6338,Hotel,Delhi NCR
DNR506340,2,26.93,13.46,Donor 6341,Household,Jaipur
DNR506305,2,46.66,23.33,Donor 6306,Restaurant,Jaipur
DNR506306,2,36.91,18.45,Donor 6307,Grocery Store,Jaipur
DNR506308,2,19.86,9.93,Donor 6309,Cafeteria,Mumbai
DNR506313,2,18.43,9.22,Donor 6314,Household,Ahmedabad
DNR506319,2,81.49,40.75,Donor 6320,Cafeteria,Jaipur
DNR506320,2,38.95,19.48,Donor 6321,Restaurant,Hyderabad
DNR507981,2,28.76,14.38,Donor 7982,Event,Remote
DNR507988,2,54.59,27.3,Donor 7989,Hotel,Jaipur
DNR507989,2,32.47,16.24,Donor 7990,Hotel,Chennai
DNR507991,2,39.46,19.73,Donor 7992,Household,Remote
DNR507993,2,41.19,20.6,Donor 7994,Household,Jaipur
DNR507995,2,46.56,23.28,Donor 7996,Grocery Store,Kolkata
DNR507998,2,38.54,19.27,Donor 7999,Cafeteria,Bengaluru
DNR507999,2,41.46,20.73,Donor 8000,Cafeteria,Chennai
DNR507966,2,38.88,19.44,Donor 7967,Hotel,Delhi NCR
DNR507968,2,107.12,53.56,Donor 7969,Restaurant,Hyderabad
DNR507972,2,41.68,20.84,Donor 7973,Household,Jaipur
DNR507974,2,35.52,17.76,Donor 7975,Restaurant,Mumbai
DNR507979,2,41.95,20.98,Donor 7980,Event,Chennai
DNR500871,2,30.34,15.17,Donor 872,Household,Chennai
DNR500874,2,51.41,25.7,Donor 875,Restaurant,Ahmedabad
DNR500875,2,34.9,17.45,Donor 876,Household,Bengaluru
DNR511430,2,61.66,30.83,Donor 11431,Restaurant,Delhi NCR
DNR511431,2,47.35,23.67,Donor 11432,Grocery Store,Bengaluru
DNR511432,2,96.8,48.4,Donor 11433,Cafeteria,Kolkata
DNR500837,2,69.92,34.96,Donor 838,Bakery,Mumbai
DNR500840,2,21.89,10.94,Donor 841,Grocery Store,Ahmedabad
DNR506325,2,50.85,25.42,Donor 6326,Hotel,Bengaluru
DNR506326,2,45.99,22.99,Donor 6327,Grocery Store,Chennai
DNR506331,2,56.41,28.2,Donor 6332,Restaurant,Chennai
DNR507959,2,47.25,23.62,Donor 7960,Restaurant,Delhi NCR
DNR506344,2,65.17,32.58,Donor 6345,Restaurant,Pune
DNR506345,2,64.86,32.43,Donor 6346,Event,Remote
DNR506347,2,47.26,23.63,Donor 6348,Household,Kolkata
DNR506354,2,38.84,19.42,Donor 6355,Bakery,Bengaluru
DNR500847,2,23.6,11.8,Donor 848,Cafeteria,Ahmedabad
DNR500848,2,55.99,28.0,Donor 849,Restaurant,Ahmedabad
DNR500851,2,45.01,22.51,Donor 852,Cafeteria,Chennai
DNR500852,2,62.67,31.34,Donor 853,Event,Mumbai
DNR500854,2,41.72,20.86,Donor 855,Restaurant,Kolkata
DNR500857,2,53.28,26.64,Donor 858,Hotel,Mumbai
DNR500816,2,57.23,28.62,Donor 817,Cafeteria,Kolkata
DNR500818,2,92.31,46.15,Donor 819,Household,Chennai
DNR500819,2,33.22,16.61,Donor 820,Restaurant,Jaipur
DNR500822,2,21.52,10.76,Donor 823,Bakery,Pune
DNR500830,2,75.09,37.54,Donor 831,Household,Mumbai
DNR506367,2,23.35,11.68,Donor 6368,Household,Delhi NCR
DNR506376,2,53.82,26.91,Donor 6377,Cafeteria,Ahmedabad
DNR506378,2,39.44,19.72,Donor 6379,Household,Bengaluru
DNR506380,2,109.12,54.56,Donor 6381,Household,Remote
DNR511450,2,42.25,21.12,Donor 11451,Household,Mumbai
DNR511451,2,39.59,19.8,Donor 11452,Cafeteria,Chennai
DNR511453,2,32.06,16.03,Donor 11454,Cafeteria,Kolkata
DNR511464,2,68.9,34.45,Donor 11465,Restaurant,Delhi NCR
DNR511465,2,41.29,20.65,Donor 11466,Restaurant,Chennai
DNR511470,2,53.06,26.53,Donor 11471,Restaurant,Bengaluru
DNR500798,2,71.17,35.58,Donor 799,Event,Bengaluru
DNR500799,2,36.69,18.34,Donor 800,Hotel,Jaipur
DNR507947,2,18.23,9.12,Donor 7948,Hotel,Mumbai
DNR507950,2,65.29,32.65,Donor 7951,Household,Pune
DNR507956,2,102.09,51.04,Donor 7957,Cafeteria,Kolkata
DNR507958,2,28.92,14.46,Donor 7959,Restaurant,Delhi NCR
DNR500804,2,53.62,26.81,Donor 805,Hotel,Mumbai
DNR500806,2,54.73,27.36,Donor 807,Grocery Store,Mumbai
DNR500807,2,73.21,36.6,Donor 808,Household,Kolkata
DNR500809,2,48.38,24.19,Donor 810,Restaurant,Bengaluru
DNR511479,2,88.86,44.43,Donor 11480,Bakery,Pune
DNR511480,2,43.98,21.99,Donor 11481,Grocery Store,Ahmedabad
DNR511482,2,47.87,23.94,Donor 11483,Household,Bengaluru
DNR511485,2,66.66,33.33,Donor 11486,Restaurant,Chennai
DNR511491,2,33.01,16.5,Donor 11492,Restaurant,Delhi NCR
DNR511492,2,35.15,17.58,Donor 11493,Restaurant,Bengaluru
DNR500777,2,47.43,23.72,Donor 778,Restaurant,Delhi NCR
DNR506388,2,25.47,12.74,Donor 6389,Household,Delhi NCR
DNR506389,2,39.33,19.67,Donor 6390,Cafeteria,Jaipur
DNR506400,2,64.88,32.44,Donor 6401,Hotel,Ahmedabad
DNR506401,2,55.96,27.98,Donor 6402,Cafeteria,Chennai
DNR506362,2,35.94,17.97,Donor 6363,Hotel,Kolkata
DNR506442,2,34.55,17.27,Donor 6443,Restaurant,Jaipur
DNR506404,2,57.47,28.74,Donor 6405,Restaurant,Mumbai
DNR506407,2,48.55,24.28,Donor 6408,Restaurant,Kolkata
DNR506410,2,94.73,47.36,Donor 6411,Restaurant,Ahmedabad
DNR506413,2,50.93,25.47,Donor 6414,Cafeteria,Remote
DNR506415,2,105.08,52.54,Donor 6416,Restaurant,Kolkata
DNR506416,2,78.47,39.24,Donor 6417,Hotel,Bengaluru
DNR506417,2,69.17,34.58,Donor 6418,Restaurant,Jaipur
DNR507920,2,89.07,44.54,Donor 7921,Restaurant,Jaipur
DNR507921,2,66.35,33.17,Donor 7922,Restaurant,Delhi NCR
DNR507930,2,49.11,24.56,Donor 7931,Cafeteria,Bengaluru
DNR507931,2,46.68,23.34,Donor 7932,Bakery,Hyderabad
DNR507935,2,68.83,34.42,Donor 7936,Restaurant,Mumbai
DNR507937,2,21.02,10.51,Donor 7938,Bakery,Ahmedabad
DNR506382,2,30.78,15.39,Donor 6383,Restaurant,Jaipur
DNR506385,2,55.81,27.9,Donor 6386,Event,Pune
DNR507918,2,44.92,22.46,Donor 7919,Hotel,Pune
DNR506422,2,44.18,22.09,Donor 6423,Household,Bengaluru
DNR506424,2,35.34,17.67,Donor 6425,Grocery Store,Pune
DNR506427,2,68.46,34.23,Donor 6428,Grocery Store,Chennai
DNR500780,2,61.85,30.92,Donor 781,Hotel,Kolkata
DNR500790,2,38.69,19.34,Donor 791,Restaurant,Kolkata
DNR500794,2,76.67,38.34,Donor 795,Grocery Store,Pune
DNR511497,2,51.87,25.94,Donor 11498,Restaurant,Chennai
DNR511501,2,46.8,23.4,Donor 11502,Restaurant,Ahmedabad
DNR511505,2,34.4,17.2,Donor 11506,Bakery,Remote
DNR511515,2,28.55,14.28,Donor 11516,Hotel,Bengaluru
DNR500757,2,39.97,19.98,Donor 758,Cafeteria,Pune
DNR500759,2,34.29,17.14,Donor 760,Bakery,Bengaluru
DNR506428,2,52.14,26.07,Donor 6429,Household,Ahmedabad
DNR506440,2,53.18,26.59,Donor 6441,Grocery Store,Pune
DNR506441,2,39.61,19.8,Donor 6442,Hotel,Jaipur
DNR506453,2,47.14,23.57,Donor 6454,Cafeteria,Chennai
DNR500734,2,27.99,14.0,Donor 735,Restaurant,Pune
DNR500736,2,68.98,34.49,Donor 737,Event,Delhi NCR
DNR500737,2,47.54,23.77,Donor 738,Restaurant,Kolkata
DNR500739,2,44.71,22.35,Donor 740,Hotel,Hyderabad
DNR500742,2,29.58,14.79,Donor 743,Restaurant,Ahmedabad
DNR500747,2,51.84,25.92,Donor 748,Hotel,Bengaluru
DNR500752,2,20.77,10.38,Donor 753,Household,Pune
DNR500753,2,51.23,25.62,Donor 754,Cafeteria,Hyderabad
DNR500756,2,75.73,37.86,Donor 757,Grocery Store,Mumbai
DNR506458,2,113.19,56.6,Donor 6459,Event,Chennai
DNR507900,2,76.62,38.31,Donor 7901,Restaurant,Kolkata
DNR507902,2,90.63,45.32,Donor 7903,Restaurant,Chennai
DNR507906,2,45.63,22.82,Donor 7907,Hotel,Chennai
DNR507909,2,38.26,19.13,Donor 7910,Hotel,Pune
DNR507915,2,33.89,16.94,Donor 7916,Restaurant,Delhi NCR
DNR506460,2,80.25,40.12,Donor 6461,Hotel,Hyderabad
DNR511528,2,63.25,31.62,Donor 11529,Cafeteria,Jaipur
DNR511532,2,72.06,36.03,Donor 11533,Household,Hyderabad
DNR500717,2,46.71,23.35,Donor 718,Household,Mumbai
DNR500720,2,65.04,32.52,Donor 721,Grocery Store,Pune
DNR500727,2,76.58,38.29,Donor 728,Hotel,Remote
DNR500729,2,25.01,12.5,Donor 730,Restaurant,Kolkata
DNR506462,2,64.66,32.33,Donor 6463,Restaurant,Pune
DNR506468,2,71.7,35.85,Donor 6469,Restaurant,Remote
DNR506469,2,21.52,10.76,Donor 6470,Household,Kolkata
DNR506470,2,86.49,43.24,Donor 6471,Restaurant,Chennai
DNR506475,2,60.32,30.16,Donor 6476,Restaurant,Pune
DNR506477,2,57.62,28.81,Donor 6478,Cafeteria,Pune
DNR506445,2,94.67,47.34,Donor 6446,Household,Mumbai
DNR506446,2,54.7,27.35,Donor 6447,Cafeteria,Ahmedabad
DNR506450,2,58.67,29.34,Donor 6451,Restaurant,Pune
DNR507869,2,72.23,36.11,Donor 7870,Household,Jaipur
DNR506483,2,67.56,33.78,Donor 6484,Restaurant,Ahmedabad
DNR506484,2,37.61,18.8,Donor 6485,Cafeteria,Bengaluru
DNR500731,2,83.43,41.72,Donor 732,Hotel,Remote
DNR511544,2,37.14,18.57,Donor 11545,Cafeteria,Delhi NCR
DNR511551,2,82.43,41.22,Donor 11552,Restaurant,Pune
DNR500698,2,23.83,11.92,Donor 699,Grocery Store,Kolkata
DNR507878,2,57.5,28.75,Donor 7879,Event,Jaipur
DNR507879,2,57.3,28.65,Donor 7880,Restaurant,Kolkata
DNR507880,2,51.16,25.58,Donor 7881,Restaurant,Mumbai
DNR507881,2,62.96,31.48,Donor 7882,Hotel,Ahmedabad
DNR507882,2,101.05,50.52,Donor 7883,Restaurant,Bengaluru
DNR507888,2,74.07,37.03,Donor 7889,Restaurant,Bengaluru
DNR507891,2,84.3,42.15,Donor 7892,Restaurant,Mumbai
DNR507892,2,38.83,19.42,Donor 7893,Grocery Store,Remote
DNR507893,2,32.08,16.04,Donor 7894,Event,Hyderabad
DNR506535,2,42.14,21.07,Donor 6536,Hotel,Bengaluru
DNR506509,2,26.03,13.02,Donor 6510,Restaurant,Kolkata
DNR506514,2,34.05,17.02,Donor 6515,Hotel,Delhi NCR
DNR506515,2,54.63,27.32,Donor 6516,Restaurant,Jaipur
DNR506516,2,68.6,34.3,Donor 6517,Hotel,Hyderabad
DNR500704,2,41.89,20.94,Donor 705,Restaurant,Mumbai
DNR500707,2,72.3,36.15,Donor 708,Restaurant,Chennai
DNR500674,2,45.39,22.7,Donor 675,Cafeteria,Mumbai
DNR500680,2,17.84,8.92,Donor 681,Restaurant,Delhi NCR
DNR500682,2,33.34,16.67,Donor 683,Hotel,Ahmedabad
DNR500690,2,58.34,29.17,Donor 691,Household,Chennai
DNR500693,2,54.12,27.06,Donor 694,Restaurant,Remote
DNR511565,2,30.11,15.06,Donor 11566,Cafeteria,Mumbai
DNR507858,2,92.74,46.37,Donor 7859,Restaurant,Chennai
DNR507862,2,50.25,25.12,Donor 7863,Event,Kolkata
DNR507864,2,51.96,25.98,Donor 7865,Cafeteria,Mumbai
DNR507851,2,75.39,37.7,Donor 7852,Household,Hyderabad
DNR507857,2,60.6,30.3,Donor 7858,Bakery,Bengaluru
DNR506519,2,35.8,17.9,Donor 6520,Restaurant,Chennai
DNR506523,2,59.44,29.72,Donor 6524,Hotel,Remote
DNR511569,2,42.4,21.2,Donor 11570,Household,Delhi NCR
DNR511572,2,61.39,30.7,Donor 11573,Household,Kolkata
DNR511573,2,39.23,19.62,Donor 11574,Hotel,Remote
DNR511575,2,68.87,34.44,Donor 11576,Event,Mumbai
DNR511576,2,26.74,13.37,Donor 11577,Household,Remote
DNR511578,2,45.16,22.58,Donor 11579,Bakery,Jaipur
DNR500654,2,41.59,20.8,Donor 655,Restaurant,Pune
DNR500659,2,40.23,20.12,Donor 660,Cafeteria,Chennai
DNR500662,2,21.3,10.65,Donor 663,Cafeteria,Ahmedabad
DNR506524,2,59.78,29.89,Donor 6525,Cafeteria,Remote
DNR506528,2,60.15,30.08,Donor 6529,Household,Pune
DNR506531,2,102.89,51.44,Donor 6532,Hotel,Chennai
DNR506541,2,30.63,15.32,Donor 6542,Event,Mumbai
DNR506543,2,16.42,8.21,Donor 6544,Restaurant,Kolkata
DNR506544,2,63.32,31.66,Donor 6545,Cafeteria,Ahmedabad
DNR506547,2,68.01,34.0,Donor 6548,Restaurant,Jaipur
DNR506549,2,73.09,36.54,Donor 6550,Household,Hyderabad
DNR500666,2,42.36,21.18,Donor 667,Cafeteria,Hyderabad
DNR500671,2,53.42,26.71,Donor 672,Cafeteria,Pune
DNR500635,2,45.23,22.62,Donor 636,Restaurant,Delhi NCR
DNR500645,2,70.39,35.2,Donor 646,Restaurant,Chennai
DNR500646,2,68.24,34.12,Donor 647,Hotel,Mumbai
DNR500647,2,56.1,28.05,Donor 648,Cafeteria,Remote
DNR506553,2,60.81,30.4,Donor 6554,Grocery Store,Delhi NCR
DNR506555,2,67.12,33.56,Donor 6556,Restaurant,Mumbai
DNR507836,2,78.27,39.14,Donor 7837,Restaurant,Mumbai
DNR507845,2,38.59,19.3,Donor 7846,Hotel,Hyderabad
DNR507850,2,66.95,33.48,Donor 7851,Hotel,Delhi NCR
DNR506566,2,27.36,13.68,Donor 6567,Household,Remote
DNR506569,2,56.09,28.04,Donor 6570,Hotel,Pune
DNR511579,2,50.48,25.24,Donor 11580,Event,Delhi NCR
DNR511581,2,11.95,5.98,Donor 11582,Household,Ahmedabad
DNR511582,2,38.66,19.33,Donor 11583,Restaurant,Chennai
DNR511583,2,30.64,15.32,Donor 11584,Bakery,Kolkata
DNR511585,2,68.03,34.02,Donor 11586,Restaurant,Kolkata
DNR511587,2,29.77,14.89,Donor 11588,Event,Mumbai
DNR511591,2,29.98,14.99,Donor 11592,Restaurant,Hyderabad
DNR500618,2,43.38,21.69,Donor 619,Event,Mumbai
DNR500622,2,24.89,12.44,Donor 623,Household,Kolkata
DNR506573,2,82.67,41.33,Donor 6574,Bakery,Delhi NCR
DNR506574,2,52.23,26.12,Donor 6575,Grocery Store,Bengaluru
DNR507821,2,62.56,31.28,Donor 7822,Event,Chennai
DNR507832,2,91.07,45.54,Donor 7833,Hotel,Jaipur
DNR506539,2,58.93,29.46,Donor 6540,Hotel,Chennai
DNR506581,2,47.1,23.55,Donor 6582,Restaurant,Chennai
DNR506582,2,62.53,31.26,Donor 6583,Restaurant,Pune
DNR506587,2,66.65,33.32,Donor 6588,Restaurant,Ahmedabad
DNR506588,2,77.88,38.94,Donor 6589,Grocery Store,Mumbai
DNR506590,2,53.16,26.58,Donor 6591,Bakery,Delhi NCR
DNR506593,2,47.51,23.76,Donor 6594,Household,Jaipur
DNR507799,2,79.26,39.63,Donor 7800,Event,Ahmedabad
DNR507801,2,63.17,31.58,Donor 7802,Cafeteria,Ahmedabad
DNR507804,2,28.87,14.44,Donor 7805,Restaurant,Hyderabad
DNR507806,2,59.04,29.52,Donor 7807,Household,Mumbai
DNR507808,2,37.67,18.84,Donor 7809,Cafeteria,Mumbai
DNR507812,2,45.85,22.92,Donor 7813,Cafeteria,Remote
DNR507813,2,76.44,38.22,Donor 7814,Cafeteria,Delhi NCR
DNR506558,2,48.23,24.12,Donor 6559,Household,Ahmedabad
DNR506562,2,61.99,30.99,Donor 6563,Cafeteria,Mumbai
DNR506563,2,42.57,21.28,Donor 6564,Bakery,Jaipur
DNR507793,2,66.46,33.23,Donor 7794,Grocery Store,Chennai
DNR506601,2,47.63,23.82,Donor 6602,Household,Ahmedabad
DNR506605,2,34.11,17.06,Donor 6606,Restaurant,Jaipur
DNR500623,2,90.3,45.15,Donor 624,Restaurant,Kolkata
DNR511596,2,38.43,19.22,Donor 11597,Grocery Store,Bengaluru
DNR511600,2,34.4,17.2,Donor 11601,Bakery,Chennai
DNR511602,2,35.12,17.56,Donor 11603,Household,Remote
DNR511604,2,63.82,31.91,Donor 11605,Hotel,Delhi NCR
DNR511607,2,56.93,28.46,Donor 11608,Household,Ahmedabad
DNR511608,2,68.42,34.21,Donor 11609,Restaurant,Jaipur
DNR511617,2,95.49,47.74,Donor 11618,Household,Chennai
DNR511618,2,63.72,31.86,Donor 11619,Restaurant,Bengaluru
DNR500595,2,69.89,34.94,Donor 596,Hotel,Jaipur
DNR500597,2,62.26,31.13,Donor 598,Hotel,Delhi NCR
DNR506608,2,59.68,29.84,Donor 6609,Hotel,Pune
DNR506610,2,56.27,28.14,Donor 6611,Household,Hyderabad
DNR506616,2,10.67,5.34,Donor 6617,Cafeteria,Ahmedabad
DNR506617,2,54.18,27.09,Donor 6618,Restaurant,Chennai
DNR506618,2,43.7,21.85,Donor 6619,Household,Chennai
DNR506621,2,41.65,20.82,Donor 6622,Cafeteria,Kolkata
DNR500599,2,65.7,32.85,Donor 600,Cafeteria,Bengaluru
DNR500601,2,42.71,21.36,Donor 602,Event,Chennai
DNR500603,2,21.07,10.54,Donor 604,Hotel,Chennai
DNR500606,2,35.0,17.5,Donor 607,Hotel,Ahmedabad
DNR500609,2,61.32,30.66,Donor 610,Cafeteria,Delhi NCR
DNR500579,2,35.61,17.8,Donor 580,Restaurant,Delhi NCR
DNR500584,2,36.4,18.2,Donor 585,Hotel,Mumbai
DNR500585,2,65.23,32.62,Donor 586,Hotel,Hyderabad
DNR507777,2,83.94,41.97,Donor 7778,Hotel,Remote
DNR507782,2,41.86,20.93,Donor 7783,Hotel,Hyderabad
DNR507785,2,65.49,32.74,Donor 7786,Grocery Store,Hyderabad
DNR507790,2,44.55,22.28,Donor 7791,Grocery Store,Jaipur
DNR511620,2,62.82,31.41,Donor 11621,Grocery Store,Delhi NCR
DNR511622,2,37.05,18.52,Donor 11623,Bakery,Chennai
DNR511623,2,40.75,20.38,Donor 11624,Hotel,Hyderabad
DNR511627,2,23.54,11.77,Donor 11628,Restaurant,Pune
DNR511629,2,91.46,45.73,Donor 11630,Cafeteria,Ahmedabad
DNR511632,2,59.55,29.78,Donor 11633,Household,Hyderabad
DNR511637,2,69.5,34.75,Donor 11638,Event,Hyderabad
DNR500555,2,50.41,25.2,Donor 556,Household,Delhi NCR
DNR500557,2,69.14,34.57,Donor 558,Restaurant,Mumbai
DNR500558,2,35.18,17.59,Donor 559,Restaurant,Bengaluru
DNR506653,2,59.3,29.65,Donor 6654,Restaurant,Pune
DNR507758,2,48.91,24.46,Donor 7759,Grocery Store,Mumbai
DNR507759,2,18.18,9.09,Donor 7760,Cafeteria,Kolkata
DNR507761,2,48.53,24.26,Donor 7762,Restaurant,Ahmedabad
DNR507766,2,33.01,16.5,Donor 7767,Grocery Store,Hyderabad
DNR507767,2,24.07,12.04,Donor 7768,Hotel,Remote
DNR500569,2,19.36,9.68,Donor 570,Household,Ahmedabad
DNR500574,2,30.96,15.48,Donor 575,Household,Kolkata
DNR500536,2,29.35,14.68,Donor 537,Event,Jaipur
DNR500544,2,88.94,44.47,Donor 545,Restaurant,Kolkata
DNR500547,2,37.29,18.64,Donor 548,Cafeteria,Jaipur
DNR500550,2,56.93,28.46,Donor 551,Event,Delhi NCR
DNR506665,2,54.92,27.46,Donor 6666,Cafeteria,Chennai
DNR506666,2,53.34,26.67,Donor 6667,Grocery Store,Ahmedabad
DNR506635,2,42.58,21.29,Donor 6636,Cafeteria,Ahmedabad
DNR506640,2,71.31,35.66,Donor 6641,Event,Delhi NCR
DNR506642,2,23.34,11.67,Donor 6643,Restaurant,Mumbai
DNR506643,2,46.23,23.12,Donor 6644,Restaurant,Jaipur
DNR506650,2,43.91,21.96,Donor 6651,Grocery Store,Jaipur
DNR500590,2,37.39,18.7,Donor 591,Event,Hyderabad
DNR500591,2,34.71,17.36,Donor 592,Restaurant,Mumbai
DNR500592,2,44.93,22.47,Donor 593,Bakery,Chennai
DNR500522,2,43.07,21.54,Donor 523,Event,Bengaluru
DNR500523,2,53.29,26.64,Donor 524,Cafeteria,Mumbai
DNR500526,2,75.54,37.77,Donor 527,Household,Hyderabad
DNR500532,2,37.03,18.52,Donor 533,Restaurant,Kolkata
DNR500533,2,43.79,21.9,Donor 534,Restaurant,Ahmedabad
DNR511638,2,88.71,44.36,Donor 11639,Cafeteria,Bengaluru
DNR507736,2,73.34,36.67,Donor 7737,Event,Chennai
DNR507737,2,113.45,56.72,Donor 7738,Cafeteria,Chennai
DNR507745,2,36.42,18.21,Donor 7746,Restaurant,Kolkata
DNR507757,2,55.16,27.58,Donor 7758,Cafeteria,Hyderabad
DNR506656,2,51.19,25.6,Donor 6657,Bakery,Delhi NCR
DNR506657,2,63.55,31.78,Donor 6658,Event,Kolkata
DNR506662,2,61.24,30.62,Donor 6663,Bakery,Jaipur
DNR506664,2,58.8,29.4,Donor 6665,Household,Jaipur
DNR500562,2,44.5,22.25,Donor 563,Bakery,Ahmedabad
DNR500566,2,48.78,24.39,Donor 567,Hotel,Kolkata
