NGO_ID,User_ID,Organization_Name,Phone,Address,Capacity,Food_Types,Latitude,Longitude
NGO705956,USER_NGO705956,Community NGO 5957,Not Provided,Mumbai - North,8820,Mixed,19.076,72.8777
NGO705958,USER_NGO705958,Community NGO 5959,Not Provided,Mumbai - Citywide,5250,Mixed,19.076,72.8777
NGO700595,USER_NGO700595,Community NGO 596,Not Provided,Pune - East,6920,Mixed,18.5204,73.8567
NGO705959,USER_NGO705959,Community NGO 5960,Not Provided,Delhi NCR - Citywide,3680,Mixed,28.6139,77.209
NGO705960,USER_NGO705960,Community NGO 5961,Not Provided,Ahmedabad - North,4650,Mixed,23.0225,72.5714
NGO705961,USER_NGO705961,Community NGO 5962,Not Provided,Jaipur - South,3525,Mixed,26.9124,75.7873
NGO705962,USER_NGO705962,Community NGO 5963,Not Provided,Ahmedabad - Central,6110,Mixed,23.0225,72.5714
NGO705963,USER_NGO705963,Community NGO 5964,Not Provided,Mumbai - South,675,Mixed,19.076,72.8777
NGO705964,USER_NGO705964,Community NGO 5965,Not Provided,Remote - East,3325,Mixed,20.5937,78.9629
NGO705965,USER_NGO705965,Community NGO 5966,Not Provided,Jaipur - North,5455,Mixed,26.9124,75.7873
NGO705967,USER_NGO705967,Community NGO 5968,Not Provided,Chennai - East,12115,Mixed,13.0827,80.2707
NGO700596,USER_NGO700596,Community NGO 597,Not Provided,Pune - Central,13500,Mixed,18.5204,73.8567
NGO705969,USER_NGO705969,Community NGO 5970,Not Provided,Kolkata - North,9030,Mixed,22.5726,88.3639
NGO705970,USER_NGO705970,Community NGO 5971,Not Provided,Hyderabad - South,7730,Mixed,17.385,78.4867
NGO705971,USER_NGO705971,Community NGO 5972,Not Provided,Jaipur - East,9245,Mixed,26.9124,75.7873
NGO705972,USER_NGO705972,Community NGO 5973,Not Provided,Remote - South,4000,Mixed,20.5937,78.9629
NGO705973,USER_NGO705973,Community NGO 5974,Not Provided,Hyderabad - East,2230,Mixed,17.385,78.4867
NGO705974,USER_NGO705974,Community NGO 5975,Not Provided,Delhi NCR - North,10395,Mixed,28.6139,77.209
NGO705975,USER_NGO705975,Community NGO 5976,Not Provided,Jaipur - East,390,Mixed,26.9124,75.7873
NGO705976,USER_NGO705976,Community NGO 5977,Not Provided,Mumbai - Citywide,5175,Mixed,19.076,72.8777
NGO705977,USER_NGO705977,Community NGO 5978,Not Provided,Mumbai - West,2835,Mixed,19.076,72.8777
NGO705978,USER_NGO705978,Community NGO 5979,Not Provided,Mumbai - Citywide,4750,Mixed,19.076,72.8777
NGO705979,USER_NGO705979,Community NGO 5980,Not Provided,Pune - East,9900,Mixed,18.5204,73.8567
NGO705981,USER_NGO705981,Community NGO 5982,Not Provided,Chennai - East,5200,Mixed,13.0827,80.2707
NGO705982,USER_NGO705982,Community NGO 5983,Not Provided,Chennai - East,9305,Mixed,13.0827,80.2707
NGO705983,USER_NGO705983,Community NGO 5984,Not Provided,Pune - North,275,Mixed,18.5204,73.8567
NGO705984,USER_NGO705984,Community NGO 5985,Not Provided,Delhi NCR - Central,590,Mixed,28.6139,77.209
NGO705985,USER_NGO705985,Community NGO 5986,Not Provided,Ahmedabad - East,6470,Mixed,23.0225,72.5714
NGO705986,USER_NGO705986,Community NGO 5987,Not Provided,Ahmedabad - North,8620,Mixed,23.0225,72.5714
NGO705987,USER_NGO705987,Community NGO 5988,Not Provided,Mumbai - Central,14500,Mixed,19.076,72.8777
NGO705988,USER_NGO705988,Community NGO 5989,Not Provided,Pune - Central,6980,Mixed,18.5204,73.8567
NGO700598,USER_NGO700598,Community NGO 599,Not Provided,Mumbai - North,10000,Mixed,19.076,72.8777
NGO705991,USER_NGO705991,Community NGO 5992,Not Provided,Remote - West,3040,Mixed,20.5937,78.9629
NGO705992,USER_NGO705992,Community NGO 5993,Not Provided,Kolkata - Citywide,5690,Mixed,22.5726,88.3639
NGO705993,USER_NGO705993,Community NGO 5994,Not Provided,Ahmedabad - South,14005,Mixed,23.0225,72.5714
NGO705994,USER_NGO705994,Community NGO 5995,Not Provided,Mumbai - East,12730,Mixed,19.076,72.8777
NGO705995,USER_NGO705995,Community NGO 5996,Not Provided,Bengaluru - North,3715,Mixed,12.9716,77.5946
NGO705996,USER_NGO705996,Community NGO 5997,Not Provided,Pune - South,13010,Mixed,18.5204,73.8567
NGO705997,USER_NGO705997,Community NGO 5998,Not Provided,Chennai - East,9705,Mixed,13.0827,80.2707
NGO700059,USER_NGO700059,Community NGO 60,Not Provided,Mumbai - West,5275,Mixed,19.076,72.8777
NGO700599,USER_NGO700599,Community NGO 600,Not Provided,Delhi NCR - East,13315,Mixed,28.6139,77.209
NGO705999,USER_NGO705999,Community NGO 6000,Not Provided,Bengaluru - Central,1620,Mixed,12.9716,77.5946
NGO706000,USER_NGO706000,Community NGO 6001,Not Provided,Jaipur - North,14200,Mixed,26.9124,75.7873
NGO706001,USER_NGO706001,Community NGO 6002,Not Provided,Hyderabad - East,10060,Mixed,17.385,78.4867
NGO706002,USER_NGO706002,Community NGO 6003,Not Provided,Ahmedabad - South,5555,Mixed,23.0225,72.5714
NGO706003,USER_NGO706003,Community NGO 6004,Not Provided,Mumbai - East,14080,Mixed,19.076,72.8777
NGO706006,USER_NGO706006,Community NGO 6007,Not Provided,Jaipur - Citywide,9170,Mixed,26.9124,75.7873
NGO706007,USER_NGO706007,Community NGO 6008,Not Provided,Bengaluru - North,2960,Mixed,12.9716,77.5946
NGO706008,USER_NGO706008,Community NGO 6009,Not Provided,Bengaluru - Central,4790,Mixed,12.9716,77.5946
NGO700600,USER_NGO700600,Community NGO 601,Not Provided,Ahmedabad - West,1850,Mixed,23.0225,72.5714
NGO706009,USER_NGO706009,Community NGO 6010,Not Provided,Kolkata - North,9400,Mixed,22.5726,88.3639
NGO706010,USER_NGO706010,Community NGO 6011,Not Provided,Jaipur - Central,1450,Mixed,26.9124,75.7873
NGO706012,USER_NGO706012,Community NGO 6013,Not Provided,Ahmedabad - Citywide,640,Mixed,23.0225,72.5714
NGO706013,USER_NGO706013,Community NGO 6014,Not Provided,Hyderabad - East,13370,Mixed,17.385,78.4867
NGO706014,USER_NGO706014,Community NGO 6015,Not Provided,Bengaluru - Citywide,8965,Mixed,12.9716,77.5946
NGO706015,USER_NGO706015,Community NGO 6016,Not Provided,Remote - East,3015,Mixed,20.5937,78.9629
NGO706016,USER_NGO706016,Community NGO 6017,Not Provided,Chennai - Central,14705,Mixed,13.0827,80.2707
NGO706017,USER_NGO706017,Community NGO 6018,Not Provided,Bengaluru - Citywide,14600,Mixed,12.9716,77.5946
NGO706018,USER_NGO706018,Community NGO 6019,Not Provided,Hyderabad - North,8690,Mixed,17.385,78.4867
NGO706019,USER_NGO706019,Community NGO 6020,Not Provided,Delhi NCR - North,5275,Mixed,28.6139,77.209
NGO706020,USER_NGO706020,Community NGO 6021,Not Provided,Bengaluru - East,8355,Mixed,12.9716,77.5946
NGO706021,USER_NGO706021,Community NGO 6022,Not Provided,Kolkata - Citywide,7795,Mixed,22.5726,88.3639
NGO706022,USER_NGO706022,Community NGO 6023,Not Provided,Chennai - East,680,Mixed,13.0827,80.2707
NGO706025,USER_NGO706025,Community NGO 6026,Not Provided,Chennai - West,1180,Mixed,13.0827,80.2707
NGO706026,USER_NGO706026,Community NGO 6027,Not Provided,Delhi NCR - East,11225,Mixed,28.6139,77.209
NGO706027,USER_NGO706027,Community NGO 6028,Not Provided,Chennai - Central,3725,Mixed,13.0827,80.2707
NGO700602,USER_NGO700602,Community NGO 603,Not Provided,Delhi NCR - Central,2615,Mixed,28.6139,77.209
NGO706029,USER_NGO706029,Community NGO 6030,Not Provided,Mumbai - North,3025,Mixed,19.076,72.8777
NGO706030,USER_NGO706030,Community NGO 6031,Not Provided,Pune - Citywide,11570,Mixed,18.5204,73.8567
NGO706031,USER_NGO706031,Community NGO 6032,Not Provided,Bengaluru - North,5255,Mixed,12.9716,77.5946
NGO706033,USER_NGO706033,Community NGO 6034,Not Provided,Delhi NCR - Citywide,435,Mixed,28.6139,77.209
NGO706034,USER_NGO706034,Community NGO 6035,Not Provided,Jaipur - East,10850,Mixed,26.9124,75.7873
NGO706036,USER_NGO706036,Community NGO 6037,Not Provided,Bengaluru - Citywide,6080,Mixed,12.9716,77.5946
NGO706037,USER_NGO706037,Community NGO 6038,Not Provided,Chennai - Central,7715,Mixed,13.0827,80.2707
NGO706038,USER_NGO706038,Community NGO 6039,Not Provided,Ahmedabad - North,2225,Mixed,23.0225,72.5714
NGO706041,USER_NGO706041,Community NGO 6042,Not Provided,Remote - North,14735,Mixed,20.5937,78.9629
NGO706042,USER_NGO706042,Community NGO 6043,Not Provided,Jaipur - Central,7835,Mixed,26.9124,75.7873
NGO706043,USER_NGO706043,Community NGO 6044,Not Provided,Delhi NCR - East,5535,Mixed,28.6139,77.209
NGO706045,USER_NGO706045,Community NGO 6046,Not Provided,Delhi NCR - South,7490,Mixed,28.6139,77.209
NGO706046,USER_NGO706046,Community NGO 6047,Not Provided,Kolkata - Central,5275,Mixed,22.5726,88.3639
NGO706047,USER_NGO706047,Community NGO 6048,Not Provided,Bengaluru - Citywide,3060,Mixed,12.9716,77.5946
NGO706048,USER_NGO706048,Community NGO 6049,Not Provided,Delhi NCR - South,8855,Mixed,28.6139,77.209
NGO700604,USER_NGO700604,Community NGO 605,Not Provided,Ahmedabad - West,7000,Mixed,23.0225,72.5714
NGO706049,USER_NGO706049,Community NGO 6050,Not Provided,Hyderabad - West,9255,Mixed,17.385,78.4867
NGO706051,USER_NGO706051,Community NGO 6052,Not Provided,Kolkata - West,12010,Mixed,22.5726,88.3639
NGO706052,USER_NGO706052,Community NGO 6053,Not Provided,Ahmedabad - West,6245,Mixed,23.0225,72.5714
NGO706053,USER_NGO706053,Community NGO 6054,Not Provided,Kolkata - South,10775,Mixed,22.5726,88.3639
NGO706055,USER_NGO706055,Community NGO 6056,Not Provided,Remote - South,14055,Mixed,20.5937,78.9629
NGO706056,USER_NGO706056,Community NGO 6057,Not Provided,Jaipur - Citywide,4410,Mixed,26.9124,75.7873
NGO700605,USER_NGO700605,Community NGO 606,Not Provided,Bengaluru - North,2910,Mixed,12.9716,77.5946
NGO706059,USER_NGO706059,Community NGO 6060,Not Provided,Jaipur - Central,3460,Mixed,26.9124,75.7873
NGO706060,USER_NGO706060,Community NGO 6061,Not Provided,Hyderabad - Citywide,3710,Mixed,17.385,78.4867
NGO706063,USER_NGO706063,Community NGO 6064,Not Provided,Kolkata - North,7200,Mixed,22.5726,88.3639
NGO706064,USER_NGO706064,Community NGO 6065,Not Provided,Hyderabad - North,12925,Mixed,17.385,78.4867
NGO706066,USER_NGO706066,Community NGO 6067,Not Provided,Mumbai - Citywide,3530,Mixed,19.076,72.8777
NGO706067,USER_NGO706067,Community NGO 6068,Not Provided,Hyderabad - East,13780,Mixed,17.385,78.4867
NGO706068,USER_NGO706068,Community NGO 6069,Not Provided,Delhi NCR - Citywide,765,Mixed,28.6139,77.209
NGO700606,USER_NGO700606,Community NGO 607,Not Provided,Hyderabad - East,265,Mixed,17.385,78.4867
NGO706069,USER_NGO706069,Community NGO 6070,Not Provided,Kolkata - Citywide,4720,Mixed,22.5726,88.3639
NGO706070,USER_NGO706070,Community NGO 6071,Not Provided,Ahmedabad - West,620,Mixed,23.0225,72.5714
NGO706071,USER_NGO706071,Community NGO 6072,Not Provided,Mumbai - South,11055,Mixed,19.076,72.8777
NGO706072,USER_NGO706072,Community NGO 6073,Not Provided,Ahmedabad - Central,340,Mixed,23.0225,72.5714
NGO706073,USER_NGO706073,Community NGO 6074,Not Provided,Bengaluru - Citywide,9310,Mixed,12.9716,77.5946
NGO706074,USER_NGO706074,Community NGO 6075,Not Provided,Pune - South,145,Mixed,18.5204,73.8567
NGO706075,USER_NGO706075,Community NGO 6076,Not Provided,Hyderabad - South,12035,Mixed,17.385,78.4867
NGO706076,USER_NGO706076,Community NGO 6077,Not Provided,Chennai - West,11900,Mixed,13.0827,80.2707
NGO706078,USER_NGO706078,Community NGO 6079,Not Provided,Bengaluru - North,6470,Mixed,12.9716,77.5946
NGO700607,USER_NGO700607,Community NGO 608,Not Provided,Ahmedabad - Citywide,8730,Mixed,23.0225,72.5714
NGO706081,USER_NGO706081,Community NGO 6082,Not Provided,Remote - Central,9065,Mixed,20.5937,78.9629
NGO706082,USER_NGO706082,Community NGO 6083,Not Provided,Bengaluru - Central,4465,Mixed,12.9716,77.5946
NGO706083,USER_NGO706083,Community NGO 6084,Not Provided,Mumbai - South,10380,Mixed,19.076,72.8777
NGO706084,USER_NGO706084,Community NGO 6085,Not Provided,Mumbai - West,12365,Mixed,19.076,72.8777
NGO706085,USER_NGO706085,Community NGO 6086,Not Provided,Pune - East,835,Mixed,18.5204,73.8567
NGO706086,USER_NGO706086,Community NGO 6087,Not Provided,Chennai - East,7400,Mixed,13.0827,80.2707
NGO706087,USER_NGO706087,Community NGO 6088,Not Provided,Kolkata - Central,11040,Mixed,22.5726,88.3639
NGO706088,USER_NGO706088,Community NGO 6089,Not Provided,Hyderabad - Citywide,7605,Mixed,17.385,78.4867
NGO700608,USER_NGO700608,Community NGO 609,Not Provided,Pune - Central,8605,Mixed,18.5204,73.8567
NGO706089,USER_NGO706089,Community NGO 6090,Not Provided,Mumbai - South,2190,Mixed,19.076,72.8777
NGO706090,USER_NGO706090,Community NGO 6091,Not Provided,Pune - Citywide,12930,Mixed,18.5204,73.8567
NGO706091,USER_NGO706091,Community NGO 6092,Not Provided,Mumbai - East,180,Mixed,19.076,72.8777
NGO706092,USER_NGO706092,Community NGO 6093,Not Provided,Remote - South,6625,Mixed,20.5937,78.9629
NGO706093,USER_NGO706093,Community NGO 6094,Not Provided,Pune - Central,9615,Mixed,18.5204,73.8567
NGO706095,USER_NGO706095,Community NGO 6096,Not Provided,Jaipur - West,14935,Mixed,26.9124,75.7873
NGO706096,USER_NGO706096,Community NGO 6097,Not Provided,Ahmedabad - West,5230,Mixed,23.0225,72.5714
NGO706098,USER_NGO706098,Community NGO 6099,Not Provided,Remote - North,2120,Mixed,20.5937,78.9629
NGO700060,USER_NGO700060,Community NGO 61,Not Provided,Pune - East,14475,Mixed,18.5204,73.8567
NGO700609,USER_NGO700609,Community NGO 610,Not Provided,Bengaluru - Citywide,7805,Mixed,12.9716,77.5946
NGO706099,USER_NGO706099,Community NGO 6100,Not Provided,Mumbai - West,12060,Mixed,19.076,72.8777
NGO706100,USER_NGO706100,Community NGO 6101,Not Provided,Delhi NCR - South,230,Mixed,28.6139,77.209
NGO706101,USER_NGO706101,Community NGO 6102,Not Provided,Delhi NCR - Citywide,13210,Mixed,28.6139,77.209
NGO706102,USER_NGO706102,Community NGO 6103,Not Provided,Kolkata - South,2090,Mixed,22.5726,88.3639
NGO706103,USER_NGO706103,Community NGO 6104,Not Provided,Pune - North,6050,Mixed,18.5204,73.8567
NGO706104,USER_NGO706104,Community NGO 6105,Not Provided,Pune - Central,12870,Mixed,18.5204,73.8567
NGO706106,USER_NGO706106,Community NGO 6107,Not Provided,Hyderabad - Citywide,3385,Mixed,17.385,78.4867
NGO706107,USER_NGO706107,Community NGO 6108,Not Provided,Delhi NCR - West,13745,Mixed,28.6139,77.209
NGO706108,USER_NGO706108,Community NGO 6109,Not Provided,Kolkata - North,7220,Mixed,22.5726,88.3639
NGO700610,USER_NGO700610,Community NGO 611,Not Provided,Kolkata - South,2440,Mixed,22.5726,88.3639
NGO706109,USER_NGO706109,Community NGO 6110,Not Provided,Hyderabad - Central,8330,Mixed,17.385,78.4867
NGO706110,USER_NGO706110,Community NGO 6111,Not Provided,Remote - East,13710,Mixed,20.5937,78.9629
NGO706112,USER_NGO706112,Community NGO 6113,Not Provided,Mumbai - Central,1085,Mixed,19.076,72.8777
NGO706113,USER_NGO706113,Community NGO 6114,Not Provided,Delhi NCR - South,12090,Mixed,28.6139,77.209
NGO706115,USER_NGO706115,Community NGO 6116,Not Provided,Jaipur - South,9195,Mixed,26.9124,75.7873
NGO706116,USER_NGO706116,Community NGO 6117,Not Provided,Delhi NCR - North,4135,Mixed,28.6139,77.209
NGO706117,USER_NGO706117,Community NGO 6118,Not Provided,Hyderabad - Citywide,140,Mixed,17.385,78.4867
NGO706118,USER_NGO706118,Community NGO 6119,Not Provided,Ahmedabad - West,1060,Mixed,23.0225,72.5714
NGO700611,USER_NGO700611,Community NGO 612,Not Provided,Bengaluru - Citywide,10650,Mixed,12.9716,77.5946
NGO706119,USER_NGO706119,Community NGO 6120,Not Provided,Hyderabad - East,12275,Mixed,17.385,78.4867
NGO706120,USER_NGO706120,Community NGO 6121,Not Provided,Chennai - South,5385,Mixed,13.0827,80.2707
NGO706121,USER_NGO706121,Community NGO 6122,Not Provided,Bengaluru - North,1925,Mixed,12.9716,77.5946
NGO706122,USER_NGO706122,Community NGO 6123,Not Provided,Delhi NCR - North,13870,Mixed,28.6139,77.209
NGO706123,USER_NGO706123,Community NGO 6124,Not Provided,Jaipur - West,8590,Mixed,26.9124,75.7873
NGO706124,USER_NGO706124,Community NGO 6125,Not Provided,Delhi NCR - North,10530,Mixed,28.6139,77.209
NGO706125,USER_NGO706125,Community NGO 6126,Not Provided,Jaipur - West,10410,Mixed,26.9124,75.7873
NGO706126,USER_NGO706126,Community NGO 6127,Not Provided,Kolkata - South,10390,Mixed,22.5726,88.3639
NGO706127,USER_NGO706127,Community NGO 6128,Not Provided,Delhi NCR - West,6200,Mixed,28.6139,77.209
NGO706128,USER_NGO706128,Community NGO 6129,Not Provided,Ahmedabad - North,5630,Mixed,23.0225,72.5714
NGO706129,USER_NGO706129,Community NGO 6130,Not Provided,Kolkata - East,10260,Mixed,22.5726,88.3639
NGO706131,USER_NGO706131,Community NGO 6132,Not Provided,Hyderabad - Central,4975,Mixed,17.385,78.4867
NGO706132,USER_NGO706132,Community NGO 6133,Not Provided,Bengaluru - East,600,Mixed,12.9716,77.5946
NGO706133,USER_NGO706133,Community NGO 6134,Not Provided,Chennai - North,1665,Mixed,13.0827,80.2707
NGO706134,USER_NGO706134,Community NGO 6135,Not Provided,Hyderabad - East,9915,Mixed,17.385,78.4867
NGO706136,USER_NGO706136,Community NGO 6137,Not Provided,Pune - Citywide,7225,Mixed,18.5204,73.8567
NGO706138,USER_NGO706138,Community NGO 6139,Not Provided,Remote - Citywide,4450,Mixed,20.5937,78.9629
NGO700613,USER_NGO700613,Community NGO 614,Not Provided,Chennai - South,8405,Mixed,13.0827,80.2707
NGO706139,USER_NGO706139,Community NGO 6140,Not Provided,Chennai - South,12790,Mixed,13.0827,80.2707
NGO706141,USER_NGO706141,Community NGO 6142,Not Provided,Delhi NCR - Citywide,1980,Mixed,28.6139,77.209
NGO706142,USER_NGO706142,Community NGO 6143,Not Provided,Chennai - West,4475,Mixed,13.0827,80.2707
NGO706143,USER_NGO706143,Community NGO 6144,Not Provided,Jaipur - East,12270,Mixed,26.9124,75.7873
NGO706144,USER_NGO706144,Community NGO 6145,Not Provided,Pune - West,10845,Mixed,18.5204,73.8567
NGO706145,USER_NGO706145,Community NGO 6146,Not Provided,Delhi NCR - South,8110,Mixed,28.6139,77.209
NGO706147,USER_NGO706147,Community NGO 6148,Not Provided,Pune - Central,14110,Mixed,18.5204,73.8567
NGO706148,USER_NGO706148,Community NGO 6149,Not Provided,Pune - Central,740,Mixed,18.5204,73.8567
NGO700614,USER_NGO700614,Community NGO 615,Not Provided,Bengaluru - Citywide,10550,Mixed,12.9716,77.5946
NGO706149,USER_NGO706149,Community NGO 6150,Not Provided,Delhi NCR - South,11490,Mixed,28.6139,77.209
NGO706150,USER_NGO706150,Community NGO 6151,Not Provided,Ahmedabad - North,7490,Mixed,23.0225,72.5714
NGO706151,USER_NGO706151,Community NGO 6152,Not Provided,Jaipur - Citywide,9875,Mixed,26.9124,75.7873
NGO706152,USER_NGO706152,Community NGO 6153,Not Provided,Hyderabad - North,1940,Mixed,17.385,78.4867
NGO706153,USER_NGO706153,Community NGO 6154,Not Provided,Pune - North,9375,Mixed,18.5204,73.8567
NGO706154,USER_NGO706154,Community NGO 6155,Not Provided,Mumbai - West,12080,Mixed,19.076,72.8777
NGO706155,USER_NGO706155,Community NGO 6156,Not Provided,Pune - North,14305,Mixed,18.5204,73.8567
NGO706156,USER_NGO706156,Community NGO 6157,Not Provided,Ahmedabad - Central,2745,Mixed,23.0225,72.5714
NGO706158,USER_NGO706158,Community NGO 6159,Not Provided,Bengaluru - Central,4145,Mixed,12.9716,77.5946
NGO700615,USER_NGO700615,Community NGO 616,Not Provided,Mumbai - South,4210,Mixed,19.076,72.8777
NGO706160,USER_NGO706160,Community NGO 6161,Not Provided,Remote - East,7715,Mixed,20.5937,78.9629
NGO706162,USER_NGO706162,Community NGO 6163,Not Provided,Kolkata - North,865,Mixed,22.5726,88.3639
NGO706163,USER_NGO706163,Community NGO 6164,Not Provided,Jaipur - North,11325,Mixed,26.9124,75.7873
NGO706164,USER_NGO706164,Community NGO 6165,Not Provided,Bengaluru - Citywide,8745,Mixed,12.9716,77.5946
NGO706165,USER_NGO706165,Community NGO 6166,Not Provided,Pune - East,915,Mixed,18.5204,73.8567
NGO706166,USER_NGO706166,Community NGO 6167,Not Provided,Ahmedabad - Citywide,8835,Mixed,23.0225,72.5714
NGO706167,USER_NGO706167,Community NGO 6168,Not Provided,Ahmedabad - East,14935,Mixed,23.0225,72.5714
NGO706168,USER_NGO706168,Community NGO 6169,Not Provided,Pune - West,3870,Mixed,18.5204,73.8567
NGO700616,USER_NGO700616,Community NGO 617,Not Provided,Mumbai - North,2435,Mixed,19.076,72.8777
NGO706169,USER_NGO706169,Community NGO 6170,Not Provided,Mumbai - Citywide,6335,Mixed,19.076,72.8777
NGO706170,USER_NGO706170,Community NGO 6171,Not Provided,Pune - West,3610,Mixed,18.5204,73.8567
NGO706171,USER_NGO706171,Community NGO 6172,Not Provided,Pune - Central,3390,Mixed,18.5204,73.8567
NGO706173,USER_NGO706173,Community NGO 6174,Not Provided,Bengaluru - North,14000,Mixed,12.9716,77.5946
NGO706174,USER_NGO706174,Community NGO 6175,Not Provided,Mumbai - East,6975,Mixed,19.076,72.8777
NGO706176,USER_NGO706176,Community NGO 6177,Not Provided,Ahmedabad - South,1770,Mixed,23.0225,72.5714
NGO706177,USER_NGO706177,Community NGO 6178,Not Provided,Delhi NCR - East,125,Mixed,28.6139,77.209
NGO700617,USER_NGO700617,Community NGO 618,Not Provided,Pune - Citywide,4680,Mixed,18.5204,73.8567
NGO706180,USER_NGO706180,Community NGO 6181,Not Provided,Hyderabad - West,4895,Mixed,17.385,78.4867
